5063;;1622836;810000;0;25;101252
5063;;1622978;810000;0;25;101253
5063;1622614;810000;0;25;101252
5063;1623529;810000;2;25;101252
5063;1623028;810000;2;65;0;101252
5063;1622901;810000;2;80;0;67;101252
5063;1623278;810000;2;82;0;67;101252
5063;1620000;810000;2;0;0;24;101251
5063;1620000;810000;2;0;0;24;101251
5063;1620000;810000;2;0;0;24;101251
5063;1620000;810000;2;0;0;24;101251
