5632;1830700;899988;2;451;2;584;17;19;112520
5632;1807168;899992;2;88;7;502;13;15;112520
5626;1801505;900000;2;7;0;204;6;8;112502
5632;1802310;899984;2;27;0;148;2;4;112520
5626;1802132;900000;2;7;0;204;3;5;112502
5626;1801914;900000;2;73;0;82;0;2;112502
5626;1857905;900000;2;1803;0;5484;67;69;112502
5626;1915745;900000;2;4367;0;8504;121;123;112502
5626;1854363;900000;2;1639;0;4404;62;64;112502
5626;1836433;900000;2;992;1;1444;27;29;112502
5063;1654159;810000;2;5442;0;26;28;101254
5063;1653812;810000;2;540;1;39;41;101252
5626;1812393;900000;2;315;1;10;12;112501
5626;1861460;900000;2;1392;3;37;39;112502
5626;1822565;900000;2;383;0;35;37;112502
5626;1816548;900000;2;230;0;13;15;112502
5063;1681991;810000;2;16056;7;65;67;101255
5063;1638894;810000;2;57;4;18;20;101252
5063;1645933;810000;2;90954;0;24;26;101254
5063;1699522;810000;2;888;1;49;51;101252
